id,title,key
942,基于张量神经网络和集成预测模型的医学影像处理方法研究,磁共振 影像 预测 框架 脑部 模型 提供 患者 生存 研究
943,基于集成深度学习的医学图像诊断算法研究,图像 诊断 模型 学习 算法 医生 医学 癌症 机器 能够
944,数据中心光网络中的动态色散补偿及弹性资源管理机制,色散 频谱 算法 网络 补偿 进行 色度 数据中心 弹性 数据
945,面向微表情识别的跨源图像识别技术研究,表情 学习 识别 模型 进行 样本 训练 情感 人们 跨源
946,应用于短文本情感分类的融合情感信息的神经网络模型,情感 信息 模型 神经网络 进行 分析 分类 融合 提高 学习
947,基于自然语言处理的互联网舆情高危信息处理模块的研究,信息 算法 进行 模块 模型 学习 介入 处理 特征 重要
948,基于SOA的MotorX平台的设计与实现,平台 实现 数字化 算法 信息 智能 技术 推优 架构 模式
949,基于机器学习组合算法的Webshell检测方法与实现,算法 检测 机器 学习 模块 召回 准确率 组合 特征 文件
950,一种数据驱动的SECaaS的设计与实现,实现 攻击 进行 服务 级别 检测 决策树 数据包 数据 响应
951,交叉对比神经网络在心音分类预判中的研究,心音 特征 方法 信息 度量 对比 数据 学习 研究 网络
952,无标记样本辅助的深度学习技术研究,学习 提升 标记 性能 方法 技术 研究 进行 辅助 监督
953,基于随机投影的高效自适应次梯度方法,方法 矩阵 梯度 数据 适应 版本 次梯度 投影 高效 利用
954,基于卫星通信系统的信道预测及自适应编码调制的研究,信道 编码 算法 调制 适应 预测 传输 感知 仿真 技术
955,个人健康管理服务系统的设计与实现,健康 系统 管理 进行 开发 使用 设计 用户 服务 医生
956,基于PLSTM卷积神经网络和共享表示生成器的实体关系抽取的研究和实现,表示 关系 监督 生成器 方法 抽取 远程 实体 特征 噪声
957,机器学习模型测评技术研究与实现,模型 测评 机器 学习 指标 质量 指标体系 研究 方法 提出
958,AST3-2巡天观测中暂现源及变源的搜寻方法研究,观测 方法 数据 天文 处理 巡天 研究 变源 进行 开展
959,基于深度学习的棉花异性纤维分类研究,神经网络 分类 特征 棉花 研究 进行 学习 卷积 方法 工作
960,外周血细胞分类与计数在深度学习中的应用,细胞 计数 外周血 医学 分类 检测 数据 研究 方法 图像
961,基于多种深度学习构件的同源及异源多模态数据利用,数据 模态 问题 异源 研究 应用 信息 文本 学习 存在
962,复杂半监督学习场景的研究,学习 标记 监督 环境 算法 数据 给出 动态 复杂 利用
963,基于Spark的迁移学习方法在电网数据分析中的应用研究与实现,迁移 学习 领域 方法 算法 数据 应用 研究 问题 数据挖掘
964,面向生物医学文本及图谱的知识挖掘与知识发现,知识 数据 预测 模型 图谱 生物医学 方法 提取 标注 疾病
965,基于生成式模型的视频异常场景检测研究与实现,进行 视频 异常 检测 输入 模型 时间 训练 建模 实现
966,经典统计学与机器学习中变量选择方法的比较分析,方法 变量 选择 经典 模型 决策树 算法 部分 分类 问题
967,面向DPI数据的旅游画像系统的研究与实现,旅游 用户 数据 画像 系统 进行 面向 平台 模型 身份
968,面向运营商资费知识图谱的信息抽取技术研究与应用,资费 知识 数据 抽取 图谱 运营商 文档 信息 构建 用户
969,股市舆情数据的挖掘与分析研究,舆情 股市 数据 情感 指标 预测 股票市场 股评 研究 倾向
970,机器学习程序错误分析及其检测技术研究,程序 学习 机器 突变体 测试 统计 区分 错误 代码 工作
971,燃气管道腐蚀评估系统的设计与实现,腐蚀 评估 燃气管 系统 方法 数据 管道 技术 机器 分析
972,燃气管道风险预测方法的研究与实现,燃气管 风险 预测 数据 模型 施工 破坏 管道 燃气 方法
973,面向特定场景的移动网络质量评估方法的研究和实现,移动 网络 评估 质量 方法 进行 场景 建立 验证 数据
974,基于应用行为特征的多任务协同调度瓶颈分析系统的研究与实现,应用 性能 调度 任务调度 分析 进行 特征 瓶颈 系统 模式
975,面向云服务的服务协同与负载均衡策略的设计与实现,服务 负载 中心 设计 配置 均衡 策略 架构 模型 系统
976,花生米品质分选系统的关键技术研究,特征 方法 研究 进行 算法 分类器 机器 对比 具有 分析
977,基于计算机视觉的甘蔗茎节识别技术研究,甘蔗 图像 识别 进行 技术 方案 定位 研究 目标 边缘
978,基于AdaBoost模型的藏文文本分类研究与实现,分类 模型 研究 文本 算法 特征 实验 藏文 进行 具有
979,虚拟光网络映射算法研究,网络 算法 映射 链路 资源 排序 路径 频谱 优先 虚拟
980,下行非正交多址接入系统中干扰用户动态参数检测技术研究,算法 最大 似然 对数 用户 干扰 性能 技术 正交 方式
981,基于机器学习的社交网络信息过滤及推荐系统实现,信息 用户 推荐 社交 过滤 学习 网络 属性 情感 算法
982,基于光纤光栅的人体上肢姿态柔性检测与识别研究,姿态 上肢 角度 光栅 光纤 检测 实验 人体 进行 关节
983,建筑结构表面风压非高斯特性分析方法研究,模拟 方法 统计 风压 过程 极值 问题 算法 传统 估计
984,基于大数据和机器学习的转子间骨折新型三维分型系统的构建及评估研究,骨折 转子 分型 进行 固定 实现 复位 治疗 股骨 髓内
985,复杂海况下海面弱目标的精准与智能探测研究,海况 目标 检测器 智能 杂波 海面 复杂 检测 算法 特征
986,共享短租中房客信任影响因素及信任传递研究,房东 信任 影响 研究 文本 情感 进行 理论 描述 传递
987,基于非线性优化建模的激光诱导击穿光谱定量分析方法,方法 光谱 元素 优化 分析 回归 实验 高温 技术 标样
988,合金元素对半连铸7×××铝合金微观组织和热裂敏感性的影响研究,热裂 合金 晶粒 敏感性 尺寸 预测 相图 研究 细化 影响
989,移动边缘计算任务迁移与资源管理研究,计算 边缘 任务 方案 网络 移动 系统 资源管理 优化 提出
990,基于组稀疏的子集选择应用研究,任务 方法 数据 代表性 信息 函数 选择 学习 优化 具有
991,基于超限学习机的无设备定位方法研究,方法 噪声 实现 无线 建模 信号 学习 区域 链路 分布
992,基于语义时空数据的人类移动性预测,活动 预测 个体 位置 建模 数据 兴趣 模型 语义 研究
993,机器学习在量子物理学中的应用,学习 机器 神经网络 量子 利用 物理学 算法 基态 波函数 卷积
994,基于可编程网卡的高性能数据中心系统,网络 网卡 性能 实现 可编程 数据中心 高性能 加速 计算 内存
995,强热带气旋及大规模断电影响下的孕妇健康风险及脆弱性研究,健康 飓风 风险 断电 研究 脆弱性 孕妇 影响 妊娠 评估
996,基于全国卒中筛查数据的卒中风险预测及经济负担模拟研究,筛查 风险 因素 经济负担 项目 算法 人群 数据 模型 研究
997,深度学习在乳腺癌磁共振诊断的探索性研究,乳腺癌 病灶 乳腺 预测 磁共振 诊断 进行 图像 肿瘤 方法
998,针对若干数据挖掘问题的量子算法研究,算法 量子 数据挖掘 计算 研究 经典 问题 密码 数据 重要
999,基于深度学习的城市尺度无线流量预测,预测 流量 业务 无线 数据 进行 学习 能够 跨域 时空
1000,MOOC讨论区讨论深度评价模型研究,讨论 模型 讨论区 评价 问题 特征 影响 类型 进行 研究
1001,语音与文本在情感识别中的比较研究,情感 识别 语音 文本 特征 进行 研究 重要 信息 具有
1002,基于多模型的问答社区答案质量评价研究,答案 文本 质量 评价 问题 特征 主题 社区 问答 计算
1003,多模态特征融合的情感识别研究,识别 情感 特征 融合 语音 文本 模型 进行 方式 研究
1004,基于深度学习的信贷违约识别方法的研究,数据 模型 算法 学习 信贷 违约 识别 分类 交易 森林
1005,基于机器学习的理财产品推荐算法的研究,推荐 理财产品 用户 算法 排序 进行 学习 游走 时间 基金
1006,基于深度学习的连锁便利店销量预测的研究与应用,预测 便利店 销量 商品 模型 相关 组合 零售 回归 进行
1007,数据挖掘在智能手机销售数据中的应用,算法 手机 销量 森林 随机 进行 商品 销售 分析 网络
1008,基于BP_Adaboost改进算法的电影首轮融资时总票房分类预测研究,电影 预测 算法 分类 融资 票房 模型 改进 方法 电影票房
1009,基于机器学习的移动视频QoE评价方法研究,视频 模型 评价 移动 质量 进行 特性 建立 码流 参数
1010,基于移动最小二乘法的小区均价预测模型研究,特征 数据 小区 进行 模型 研究 均价 预测 住宅 使用
1011,基于XGBoost方法的ND公司门店销售预测研究,门店 销售 数据 预测 特征 模型 公司 进行 提高 分析
1012,路面裂缝检测与识别分类研究及FPGA实现,裂缝 进行 图像 检测 路面 信息 分类 实现 系统 算法
1013,基于机器学习算法的风机叶片结冰预测,风力 发电机 叶片 模型 结冰 问题 进行 方案 预测 筛选
1014,基于深度学习的电力系统扰动后动态频率特征预测,电力系统 频率 预测 方法 学习 卷积 神经网络 系统 数据 模型
1015,日喀则地区滑坡泥石流孕灾环境遥感监测研究,数据 环境 灾害 孕灾 分析 遥感 泥石流 研究 监测 变化
1016,基于机器学习的京津冀地区PM_(2.5)浓度及能见度预报,预报 能见度 模型 京津冀 浓度 分析 有效 稀疏 进行 污染
1017,基于机器学习的麦克风阵列声源定位算法研究,定位 声源 进行 算法 信号 估计 提出 语音 方法 神经网络
1018,基于微博文本的暴雨内涝灾情判别与舆情研究,内涝 暴雨 进行 灾情 分类 判别 灾害 造成 文本 算法
1019,原发性失眠病辨证算法优化研究,辨证 因子 原发性 权值 失眠病 症状 研究 证型 算法 优化
1020,基于主动学习与半监督学习的交通方式识别模型与应用,数据 交通 方式 信令 出行 特征 学习 识别 信息 质量
1021,基于集成学习的信用评分模型应用研究,模型 信用 评分 学习 数据 方法 集成 问题 发展 良好
1022,基于改进FSVM的滚动轴承故障诊断研究,方法 故障 分解 算法 聚类 噪声 进行 滚动轴承 改进 出现
1023,太赫兹光谱自动特征提取及识别研究,光谱 特征 数据 模型 有效 利用 识别 提取 自动 技术
1024,基于广义回归神经网络的网页排序学习研究,排序 学习 数据 模型 进行 神经网络 回归 网页 用户 互联网
1025,健康领域中文自动问答的问题解析研究,问题 健康 领域 标注 解析 消费者 肺癌 自动 实体 问答
1026,基于神经网络的事件时序关系识别方法研究,关系 时序 事件 神经网络 识别 方法 信息 研究 识别方法 进行
1027,双子空间迁移学习方法的跨库语音情感识别,情感 方法 学习 迁移 语音 特征 空间 识别 映射 分布
1028,疾病名称识别和规范化,疾病 名称 识别 生物医学 特征 规范化 实验 候选 信息 抽取
1029,校正最大化偏差的异策略强化学习方法研究,策略 偏差 算法 学习 方法 收敛 函数 问题 使用 更新
1030,基于深度学习的有毒重气点源扩散浓度实时预测研究,预测 模型 浓度 扩散 重气 有毒 进行 数据 泄漏 学习
1031,面向表面缺陷检测的小样本机器学习方法研究,检测 模型 缺陷 学习 进行 样本 数据 网络 情况 机器
1032,基于生物信息学的温脾汤治疗慢性肾病的活性成分虚拟筛选研究,化合物 筛选 活性 分子 模型 成分 药物 靶点 构建 相似性
1033,基于力和振动融合的刀具磨损状态辨识方法研究,刀具 磨损 状态 信号 辨识 试验 进行 模型 生产 提高
1034,半监督稀疏拉普拉斯支持向量机研究,向量 支持 样本 监督 数据 稀疏 范数 学习 实现 方法
1035,基于机器学习的胃食管反流病中医证候分类的应用研究,证候 食管 辨证 方法 研究 郁热 分布 特点 运用 临床
1036,气道内窥OCT图象分割算法研究,分割 图像 气道 算法 边界 方法 疾病 进行 重塑 信息
1037,基于机器学习的气象因素对小麦产量影响的分析预测,预测 小麦 气象 产量 回归 模型 机器 算法 学习 分析
1038,农业舆情监测与分析系统研究,舆情 农业 社交 网络 分析 词典 情感 进行 系统 研究
1039,基于LDA的煤矿事故调查报告主题发现研究,主题 事故 调查报告 进行 信息 隐患 人员 挖掘 处罚 分析
1040,光电成像系统激光干扰效果分析与评估技术研究,干扰 图像 激光 目标 算法 光斑 评价 遮挡 信息 评估
1041,淀粉相变人工智能监控体系的构建及应用研究,淀粉 相变 进行 形态 检测 体系 行为 研究 糊化 颗粒
1042,基于表情识别的交互康复训练系统,系统 特征 情绪 表情 交互 运算 信息 识别 算法 研究
1043,基于机器学习的股市行业轮动量化投资策略研究,市场 模型 行业 学习 机器 投资 构建 研究 回测 A股
1044,基于~1H-NMR和机器学习的檀香、沉香快速识别模型建立及化学组成分析,模型 快速 算法 识别 沉香 进行 成分 分析 决策树 构建
1045,基于机器学习的车辆行程时间影响因素分析及预测,时间 行程 车辆 分析 模型 进行 影响 预测 智能 数据
1046,基于机器学习的金融产品推荐算法研究,用户 推荐 进行 物品 特征 兴趣 模型 产品 方法 银行
1047,基于语义分割的单木三维重建与参数提取,枝干 方法 提取 参数 树木 尺度 分割 数据 最优 三维重建
1048,基于机器学习的教学评价模型的研究与实现,评价 教学 数据 模型 算法 学习 方法 属性 过程 分类
1049,融合词汇语义的深度学习电子病历诊断模型研究,语义 模型 词汇 学习 研究 知识 数据 向量 问题 融合
1050,基于深度学习模型的表面肌电信号手势动作识别算法研究,信号 识别 手势 模型 具有 动作 进行 算法 表面 电信号
1051,基于深度学习的跨语言文本情感分类技术研究,语言 情感 文本 分类 特征 方法 双语 语料 资源 进行
1052,基于对抗训练的文本情感分析研究,情感 文本 对抗 训练 注意力 分析 分类 机制 系统 进行
1053,带置信度的多标记图像模型研究与应用,标记 图像 置信 分类 胸片 诊断 模型 预测 学习 问题
1054,巴州区降雨型滑坡预警研究,降雨 模型 研究 预警 发生 量化 降雨量 灾害 进行 精度
1055,电容型设备缺陷预测模型研究,缺陷 预测 模型 设备 数据 电容 发生 算法 特征 森林
1056,基于机器学习的MIMO系统收发机设计理论与方法,算法 学习 设计 信道 方法 系统 机器 估计 字典 检测
1057,基于机器学习的布匹疵点检测算法研究,布匹 疵点 检测 算法 实现 利用 图像 分类 企业 学习
1058,基于数据分析与集成学习的4D航迹预测,模型 航迹 预测 聚类 使用 算法 学习 提出 预处理 数据
1059,单件小批量注塑模具高精加工过程刀具磨损预测,精加工 过程 刀具 模具 磨损 方法 加工 注塑模 加工过程 具高
1060,基于机器学习算法的企业用电预测模型研究,预测 用电 企业 数据 模型 检测 异常 电力 学习 机器
1061,基于组分特征的tracrRNA识别和预测,分类器 训练 特征 性能 具有 方法 过程 使用 切割 优化
1062,基于深度卷积循环神经网络的刀具状态监测技术研究,刀具 状态 磨损 特征 识别 模型 铣削 加工 进行 利用
1063,鱼种回波信号特征提取及分类方法研究,方法 回波 鱼种 分类 评估 特征 具有 性能 进行 基础
1064,Object Detection and Recognition Techniques for Indoor Scene Using Deep ConvNets,
1065,基于深度神经网络集成和信息论学习的时间序列预测,序列 时间 预测 神经网络 模型 数据 学习 研究 改进 方法
1066,基于机器学习构建数字化诊脉系统的应用研究,脉象 妊娠 传统 特征 构建 数字化 体系 研究 模型 脉诊
1067,深度学习算法的FPGA硬件加速研究与实现,学习 算法 实现 研究 模型 架构 计算 进行 硬件 过程
1068,基于机器学习算法的光伏电站故障诊断研究,电站 遮挡 算法 故障 运行 研究 数据 装置 方法 进行
1069,大规模物联网设备的识别与定位,设备 联网 信息 论文 识别 定位 算法 地标 地理位置 网络空间
1070,边缘计算下无线通信接入认证技术研究,认证 接入 算法 方案 边缘 物理层 计算 门限 技术 节点
1071,基于局部特征的人体重识别技术研究,特征 模型 识别 行人 网络 方法 体重 视频 学习 技术
1072,面向SDN网络的DoS攻击检测与防御方法的研究,攻击 方法 检测 特征 网络 防御 流表 能够 数据 进行
1073,基于机器学习的地质统计学随机建模方法研究,地质 建模 随机 地震 方法 进行 数据 传统 相的 插值
1074,数据挖掘支撑下的城市功能区识别研究,数据 城市用地 模型 出行 功能区 识别 有着 理解 进行 滴滴
1075,FPSO软刚臂单点系泊系统智能损伤识别研究,进行 结构 损伤 识别 单点系泊 方法 软刚臂 利用 函数 相干
1076,非均衡数据处理算法的研究与应用,数据 算法 分类 方法 特征 权重 空间 研究 分布 机器
1077,支持汽车配件销售预测的方法研究与实现,汽车配件 预测 特征 配件 抽取 数据 汽车 问题 企业 零配件
1078,基于中医症状的方药功用预测分析研究,功用 症状 预测 方药 数据 疾病 模型 研究 诊疗 辩证
1079,面向微博文本的命名实体识别方法研究,实体 识别 文本 命名 提出 规范 规范化 任务 方法 模型
1080,基于机器学习方法的彩票终端机异常检测,彩票 检测 方法 异常 模型 社会 发行 行业 机构 机器
1081,基于NLOS误差识别与消除的TOA无线定位算法研究,算法 误差 识别 进行 信号 研究 定位精度 消除 定位 检测
1082,面向脑网络的特征选择方法研究及应用,网络 信息 阈值 方法 学习 性能 数据 结构 拓扑 互补
1083,基于隐式随机梯度下降法的研究,下降 方法 梯度 参数 随机 学习 选取 问题 数据 传统
1084,多模数据驱动的胃癌筛查智能辅助决策方法研究,胃癌 筛查 胃镜 方法 辅助 智能 语义 决策 数据 研究
1085,LHC/ALICE实验中奇异开粲强子信号的研究,物质 强子 特性 方法 研究 信号 粒子 碰撞 提供 介绍
1086,基于深度学习的超材料电磁仿真技术研究,材料 特性 进行 结构 学习 仿真 计算 参数 电磁 研究
1087,基于集成学习模型下的蛋白质交互作用预测方法研究,蛋白质 相互作用 方法 数据 受体 配体 预测 研究 分类器 使用
1088,基于fMRI动态功能网络的智商个体差异研究,功能 智商 动态 特征 研究 预测 连接 网络 开展 视角
1089,有机化合物对水生生物毒性的预测方法研究,模型 水生 预测 生物 急性毒性 有机 结构 化合物 因子 富集
1090,基于矩阵分解算法的改进及在长非编RNA调控预测中的应用研究,算法 模型 预测 项目 用户 生物 相似性 协同 矩阵 过滤
1091,生物关联预测算法的系统分析和应用研究,算法 生物 预测 数据 领域 研究 问题 实验 大量 稳定性
1092,地学空间数据三维可视化关键算法研究及软件研发,地学 可视化 空间数据 空间 模型 分析 研究 进行 算法 建模
1093,基于随机森林的湟水流域土地利用/土地覆被变化检测,精度 分类 森林 分别 影像 随机 面积 复杂 土地 变化
1094,云环境基于属性约简与贝叶斯的气象数据分析,数据 气象 方法 传统 分析 运算 算法 实验 准确率 环境
1095,基于机器学习的全天空极光图像分类与割方法研究,极光 图像 分割 分类 研究 进行 网络 过程 自动 学习
1096,基于化学芯片技术的混合氨基酸ML识别的实验研究,氨基酸 化学 进行 芯片 混合 反应 信息 研究 分析 技术
1097,锂离子电池极板冲裁毛刺的成形机理及对电池失效行为影响的研究,电池 冲裁 毛刺 影响 流体 极板 使用 材料 模型 研究
1098,基于支持向量机与模糊贝叶斯方法的煤矿事故致因研究,事故 煤矿 进行 模型 算法 向量 支持 生产 方法 分类
1099,基于深度迁移学习的数控系统领域技术术语识别,技术 术语 领域 数控系统 识别 专利 迁移 文献 发展 模型
1100,基于半监督机器学习的数控机床领域关键技术识别研究,领域 识别 关键技术 技术 数控机床 清单 进行 数据 提出 论文
1101,基于残差卷积网和支持向量机的机器人铣削颤振辨识研究,铣削 机器人 颤振 振动 辨识 信号 进行 模型 算法 使用
1102,基于智能床垫的睡眠检测系统,睡眠 人体 数据 动作 信号 进行 检测 算法 状态 识别
1103,基于深度学习的烤烟分选算法研究,烟叶 数据 训练 学习 优化 方法 特征 分级 图像 迁移
1104,一种相似青梅品级半监督智能认知方法研究,认知 相似 水果 样本 特征 品级 图像 分拣 神经网络 标签
1105,基于视频的复杂场景火灾检测技术研究,火灾 检测 技术 视频 目标 进行 识别 传感器 实现 火焰
1106,基于数据挖掘的典型车辆排放因子预测研究,排放 机动车 因子 预测 计算 交通 模型 研究 进行 最终
1107,水相铜、镍、汞联合毒性HTE的检测技术研究,检测 毒性 溶液 联合 进行 混合 芯片 种子 萝卜 污染
1108,基于生成对抗网络的遥感图像场景分类研究,分类 生成 图像 方法 数据 监督 学习 遥感 网络 研究
1109,基于IASE的铸件打磨粉尘治理装置设计,创新 装置 工具 粉尘 治理 分析 进行 求解 问题 方法
1110,基于退化模型复原与卷积神经网络的光学元器件损伤在线检测技术研究,进行 检测 损伤 技术 图像 复原 方法 光学 卷积 元器件
1111,民航旅客个体出行价值预测应用研究,旅客 价值 模型 预测 方式 能够 消费 研究 提出 消费行为
1112,面向飞行器自主着舰问题的行动者-评论家算法模型研究与实现,算法 环境 学习 强化 问题 模型 行动者 评论家 进行 研究
1113,基于协同学和迁移学习的无人机避障系统的设计与实现,无人机 避障 检测 神经网络 目标 协同 学习 实现 进行 迁移
1114,机器人加工轨迹高精度控制研究,机器人 轮廓 控制 加工 误差 空间 模型 关节 控制器 精度
1115,基于机器学习的高速铁路无线信道多径分量聚簇研究,无线 信道 高铁 算法 进行 数据 高速铁路 完成 分量 实测
1116,基于集成学习的列车能耗预测方法研究及系统设计,能耗 数据 列车 货运 预测 集成 方法 学习 支持 运输
1117,基于改进型卷积神经网络的动车组滚动轴承故障诊断方法研究,故障 动车组 数据 轴承 智能 模型 滚动轴承 诊断 识别 故障诊断
1118,基于机器学习的高铁开行方案编制方法研究,开行 方案 高铁 方法 编制 学习 机器 模型 算法 问题
1119,关于公路货运详情页的推荐模型研究与应用,模型 货物 推荐 信息 召回 研究 平台 货运 算法 物流
1120,基于重点营运车辆数据的高速公路交通状态识别与行程速度预测,算法 数据 预测 行程 车辆 营运 速度 状态 识别 交通
1121,基于阿里云大数据平台的交通运输综合行政执法案件的智能分析和研究,行政 案件 违法 模型 执法 特征 学习 数据 机器 预测
1122,基于机器学习方法的打车需求量预测研究,预测 需求量 打车 模型 进行 需求 乘客 提升 特征 研究
1123,基于机器学习混凝土路面裂缝检测算法研究,裂缝 学习 检测 机器 进行 算法 识别 传统 路面 方法
1124,基于嵌入式的智能车载终端研究与实现,车载 导航仪 定位 问题 导航 界面 传统 交互 信息 地图更新
1125,基于视觉的驾驶员情绪识别研究,情绪 驾驶员 模型 状态 表情 识别 监测 方法 研究 驾驶
1126,纯电动汽车和燃油汽车的社会生命周期评价,评价 社会 生命周期 产品 汽车 数据 电动汽车 持续 企业 发展
1127,基于社区问答文本的汽车知识问答系统研究,问答 系统 汽车 文本 算法 企业 研究 答案 用户 进行
1128,机器学习在智能家居监控系统中的应用,图像 特征 摔倒 算法 家庭 检测 前景 重合 运动 事件
1129,建筑物爆破拆除塌落振动效应初探,爆破 拆除 振动 塌落 进行 工程 数据 合理 得到 分析
1130,基于频率和光纤光栅识别纤维增强复合材料梁的分层损伤,损伤 识别 验证 分层 算法 频率 光纤 光栅 进行 学习
1131,基于长短期记忆网络的制冷剂剩余量的预测研究,制冷剂 模型 预测 数据 维护 稳态 剩余 使用 能够 提升
1132,基于机器学习的办公建筑暖通空调系统能耗预测及优化调度,能耗 能源 具有 优化 预测 数据 算法 进行 空调 利用
1133,电力巡检中的小样本机器学习方法研究,样本 方法 算法 巡检 学习 电力 分类 研究 训练 网络
1134,同步型分布式电源的被动式孤岛检测方法研究,分布式 电源 孤岛 检测 模型 方法 迁移 得到 能源 分析
1135,电能计量装置故障诊断与状态评估建模研究,计量 状态 评估 装置 电能 故障 进行 故障诊断 监测 校验
1136,基于深度学习的中文电子病历实体及其修饰识别技术研究,电子 病历 识别 信息 实体 医疗 文本 进行 修饰 方法
1137,基于sentence2vec的疾病提前诊断和风险预测,数据 健康 记录 医疗 电子 进行 患者 风险 疾病 预测
1138,MSM人群PrEP服药依从性的预测模型研究,预测 模型 人群 研究 因素 性伴 分析 进行 提高 男性
1139,护理领域命名实体抽取方案研究,护理 实体 抽取 老人 命名 进行 方法 领域 使用 特征
1140,基于MRI影像组学分析对乳腺癌新辅助化疗病理缓解早期术前预测,乳腺癌 特征 预测 纹理 病理 患者 模型 组学 影像 灰度
1141,阿尔茨海默病与遗忘型轻度认知障碍患者磁共振脑功能及影像组学研究,影像 特征 组学 患者 功能 模型 分别 研究 相关性 矩阵
1142,影像组学在鼻咽癌靶区勾画部分问题中的初步应用研究,肿瘤 影像 鼻咽癌 组学 淋巴结 研究 转移 特征 鉴别 个体化
1143,磁共振3D纹理分析应用于胶质母细胞瘤和原发性中枢淋巴瘤的术前鉴别诊断,纹理 形态 参数 分析 肿瘤 曲线 图像 鉴别 诊断 母细胞
1144,基于图像处理的糖尿病视网膜病变辅助诊断研究,病变 视网膜 糖尿病 算法 诊断 血管 提取 提出 导致 分割
1145,基于机器学习的鼻咽癌放射治疗自动计划,计划 自动 手工 病例 鼻咽癌 质量 学习 机器 器官 目标
1146,集成学习算法在细胞毒性预测方面的研究与实现,毒性 细胞 模块 数据 系统 预测 方法 模型 算法 集成
1147,基于多维度特征与随机森林的对外汉语文本可读性评估,可读性 文本 对外汉语 研究 特征 评估 阅读 森林 随机 算法
1148,基于第二十一届成都国际汽车展览会的数据挖掘,汽车 话题 车系 标准 品牌 进行 名称 推断 汽车品牌 得到
1149,基于L1正则化Logistic回归模型的P2P网络贷款风险测度应用研究,网络 贷款 模型 借贷 研究 平台 回归 风险 测度 行业
1150,在线协作学习（CSCL）平台的研究与实现,学习者 平台 学习 实现 提升 笔记 需求 关联度 模型 环境
1151,网络学习空间在线讨论语义分析工具的实现与应用,分析 研究 讨论 学习 工具 数据 语义 应用 网络 空间
1152,基于传统课堂的教师话语情感识别研究,情感 特征 教师 课堂 识别 传统 话语 方法 效果 全局
1153,基于修辞使用的小学作文自动分类评价方法研究,作文 自动 方法 小学 进行 分类 评价 使用 研究 方案
1154,小学人工智能教育机器人的设计与应用研究,人工智能 教育 小学 机器人 课程 发展 语音 教学 研究 笔者
1155,基于深度学习的学生课堂行为识别,学生 行为 课堂 识别 学习 模型 训练 数据 图像 建设
1156,频谱共享网络动态资源管理算法研究,频谱 干扰 算法 用户 共享 信道 网络 基站 重叠 无线
1157,空天地一体化网络无线资源管理与传输协议优化研究,网络 能效 分配 选择 天线 一体化 混合 天地 提出 算法
1158,基于移动蜂窝网络的位置指纹室内定位,定位 数据 算法 指纹 位置 网络 结果表明 楼层 提高 影响
1159,基于设备指纹的无线设备识别研究,设备 身份 用户 差分 识别 合法 间隔 表示 指纹 无线
1160,面向智慧健身的物联网动作监控系统研究,动作 识别 研究 人们 方面 系统 监测 算法 面向 场景
1161,基于稀疏编码的藏语语音识别研究,语音 藏语 稀疏 神经网络 编码 卷积 识别 研究 识别系统 信息
1162,基于梯度提升算法的WiFi室内定位研究,定位 特征 用户 算法 发展 模型 成为 需要 生活 快速
1163,基于生理信号多模态情感识别研究,情感 识别 信号 使用 生理 分析 数据 方法 模态 判别
1164,结合声速反演的水声传感网络定位误差修正方法研究,定位 声速 节点 估计 剖面 误差 模型 方法 信息 论文
1165,基于工业物联网的生产状态监测及数据分析系统,生产 预测 监测 模型 数据 进行 状态 设备 采集 系统
1166,基于网络游记文本挖掘的赴三亚国内旅游者偏好研究,旅游者 网络 旅游 游记 偏好 研究 数据 挖掘 文本 理论
1167,基于机器学习的人脸识别研究,人脸 进行 学习 使用 算法 神经网络 特征 检测 卷积 人脸识别
1168,基于机器学习的评论文本分析,评论 文本 进行 酒店 分类 模型 主题 数据 向量 完成
1169,基于聚类中心选取策略的混合属性聚类技术研究,聚类 算法 中心 数据 对象 混合 研究 模型 技术 属性
1170,基于Attention自动编码机制的图像自动评论方法研究,图像 评论 自动 模型 用户 数据 进行 学习 方法 评价
1171,基于移动教学APP的学习状态预警系统的研究与实现,教学 学生 移动 学习 课堂 数据 进行 教师 传统 状态
1172,场景自适应人群密度估计算法研究,人群 密度估计 特征 卷积 尺度 算法 场景 进行 网络 提取
1173,融合标签迁移的跨领域推荐技术研究,推荐 领域 迁移 目标 用户 算法 学习 标签 数据 知识
1174,基于深度迁移学习的图像分类方法研究,迁移 学习 方法 分类 数据 图像 特征 领域 卷积 标签
1175,基于神经网络时序建模的连续手语翻译研究,翻译 视频 手语 连续 神经网络 时序 学习 问题 序列 视觉
1176,基于过程数据关联性的ICS异常检测方法研究,异常 检测 数据 方法 变量 过程 转折点 确定 工业 控制系统
1177,基于在线数据的迁移学习分类方法研究,分类 方法 学习 数据 迁移 代价 模型 函数 算法 问题
1178,基于情感的中文新闻分类与推荐研究,情感 推荐 新闻 方法 分类 技术 用户 研究 文本 获取
1179,基于概率依赖关系的命名实体识别方法研究,信息 实体 命名 依存 句法分析 识别 序列 关系 数据 依赖
1180,路径规划中的价值迭代网络对抗性样本生成研究,样本 模型 对抗性 方法 生成 攻击点 攻击 价值 路径 场景
1181,融合情感分析和用户行为的关键评论提取方法研究,评论 情感 提取 关键 方法 用户 内容 极性 回复 考虑
